train_loss,epoch,step,valid_loss,valid_MAE,train_MAE
0.03084953874349594,0,49,,,
,0,67,0.03565560281276703,0.15209804475307465,
,0,67,,,0.15727311372756958
0.027142997831106186,1,99,,,
,1,135,0.0279992762953043,0.13226304948329926,
,1,135,,,0.11814506351947784
0.018198279663920403,2,149,,,
0.016903039067983627,2,199,,,
,2,203,0.02815261296927929,0.13077177107334137,
,2,203,,,0.10059638321399689
0.01766272261738777,3,249,,,
,3,271,0.027919206768274307,0.13038580119609833,
,3,271,,,0.09734771400690079
0.018024545162916183,4,299,,,
,4,339,0.028504090383648872,0.13017843663692474,
,4,339,,,0.095920130610466
0.016915859654545784,5,349,,,
0.015940207988023758,5,399,,,
,5,407,0.027951538562774658,0.12866726517677307,
,5,407,,,0.09472472965717316
0.016546402126550674,6,449,,,
,6,475,0.027359100058674812,0.12867943942546844,
,6,475,,,0.0936475396156311
0.015591158531606197,7,499,,,
,7,543,0.027391834184527397,0.12930987775325775,
,7,543,,,0.09280430525541306
0.014516470953822136,8,549,,,
0.0151099544018507,8,599,,,
,8,611,0.02782011590898037,0.1292310357093811,
,8,611,,,0.09229076653718948
0.016723917797207832,9,649,,,
,9,679,0.027509069070219994,0.12888145446777344,
,9,679,,,0.09159895777702332
0.01623343862593174,10,680,,,
0.01687690243124962,10,681,,,
0.015127470716834068,10,682,,,
0.015468413010239601,10,683,,,
0.016197986900806427,10,684,,,
0.015739642083644867,10,685,,,
0.015669241547584534,10,686,,,
0.01596745103597641,10,687,,,
0.016174035146832466,10,688,,,
0.014864141121506691,10,689,,,
0.016405465081334114,10,690,,,
0.016622111201286316,10,691,,,
0.0162615105509758,10,692,,,
0.015670984983444214,10,693,,,
0.015534250065684319,10,694,,,
0.01725018583238125,10,695,,,
0.015637831762433052,10,696,,,
0.015882126986980438,10,697,,,
0.015471131540834904,10,698,,,
0.0141943683847785,10,699,,,
0.017669780179858208,10,700,,,
0.015510855242609978,10,701,,,
0.01652270369231701,10,702,,,
0.014993252232670784,10,703,,,
0.01684759370982647,10,704,,,
0.015936262905597687,10,705,,,
0.016030145809054375,10,706,,,
0.01641145721077919,10,707,,,
0.017088476568460464,10,708,,,
0.016342489048838615,10,709,,,
0.015226764604449272,10,710,,,
0.015516171231865883,10,711,,,
0.01504493411630392,10,712,,,
0.015811020508408546,10,713,,,
0.017930403351783752,10,714,,,
0.016293974593281746,10,715,,,
0.016248555853962898,10,716,,,
0.014593018218874931,10,717,,,
0.016190828755497932,10,718,,,
0.015289638191461563,10,719,,,
0.015513477846980095,10,720,,,
0.015850897878408432,10,721,,,
0.0166286900639534,10,722,,,
0.015131646767258644,10,723,,,
0.01731702871620655,10,724,,,
0.0153278186917305,10,725,,,
0.015412947162985802,10,726,,,
0.015521034598350525,10,727,,,
0.014403333887457848,10,728,,,
0.016617195680737495,10,729,,,
0.014097731560468674,10,730,,,
0.015893494710326195,10,731,,,
0.014553923159837723,10,732,,,
0.015045488253235817,10,733,,,
0.015804795548319817,10,734,,,
0.015788592398166656,10,735,,,
0.014937151223421097,10,736,,,
0.014631945639848709,10,737,,,
0.01600692607462406,10,738,,,
0.01566563919186592,10,739,,,
0.014646757394075394,10,740,,,
0.015078378841280937,10,741,,,
0.015903223305940628,10,742,,,
0.016967780888080597,10,743,,,
0.015277214348316193,10,744,,,
0.016220374032855034,10,745,,,
0.015845896676182747,10,746,,,
0.015094021335244179,10,747,,,
,10,747,0.027509620413184166,0.1283792406320572,
,10,747,,,0.0909336507320404
0.015815433114767075,11,748,,,
0.01575513556599617,11,749,,,
0.017135124653577805,11,750,,,
0.01529413927346468,11,751,,,
0.0159292072057724,11,752,,,
0.015679318457841873,11,753,,,
0.01538961473852396,11,754,,,
0.01604582741856575,11,755,,,
0.01500241830945015,11,756,,,
0.01640569418668747,11,757,,,
0.01677303947508335,11,758,,,
0.016189686954021454,11,759,,,
0.016849830746650696,11,760,,,
0.014865661971271038,11,761,,,
0.01604878529906273,11,762,,,
0.015255427919328213,11,763,,,
0.016087613999843597,11,764,,,
0.015796108171343803,11,765,,,
0.016398008912801743,11,766,,,
0.01622224971652031,11,767,,,
0.015804246068000793,11,768,,,
0.014764321967959404,11,769,,,
0.015897735953330994,11,770,,,
0.014181913807988167,11,771,,,
0.016541149467229843,11,772,,,
0.015487013384699821,11,773,,,
0.0178314670920372,11,774,,,
0.015746884047985077,11,775,,,
0.01403842307627201,11,776,,,
0.015502924099564552,11,777,,,
0.015885045751929283,11,778,,,
0.015687238425016403,11,779,,,
0.014862731099128723,11,780,,,
0.015618117526173592,11,781,,,
0.016784362494945526,11,782,,,
0.014955329708755016,11,783,,,
0.0162439476698637,11,784,,,
0.01631072163581848,11,785,,,
0.014917958527803421,11,786,,,
0.015321668237447739,11,787,,,
0.016251929104328156,11,788,,,
0.014985059387981892,11,789,,,
0.01652691140770912,11,790,,,
0.01515868864953518,11,791,,,
0.015163427218794823,11,792,,,
0.01549695897847414,11,793,,,
0.015223191119730473,11,794,,,
0.016261765733361244,11,795,,,
0.014593464322388172,11,796,,,
0.015457863919436932,11,797,,,
0.015366009436547756,11,798,,,
0.016287941485643387,11,799,,,
0.016293976455926895,11,800,,,
0.01395606528967619,11,801,,,
0.016099993139505386,11,802,,,
0.016312791034579277,11,803,,,
0.015271397307515144,11,804,,,
0.017356866970658302,11,805,,,
0.015665382146835327,11,806,,,
0.0147079573944211,11,807,,,
0.016563765704631805,11,808,,,
0.015331059694290161,11,809,,,
0.015131022781133652,11,810,,,
0.015188861638307571,11,811,,,
0.013833115808665752,11,812,,,
0.015784094110131264,11,813,,,
0.017335927113890648,11,814,,,
0.017045414075255394,11,815,,,
,11,815,0.02747327834367752,0.12881499528884888,
,11,815,,,0.09044470638036728
0.01776079088449478,12,816,,,
0.015284769237041473,12,817,,,
0.015033912844955921,12,818,,,
0.013590451329946518,12,819,,,
0.01758655719459057,12,820,,,
0.015503555536270142,12,821,,,
0.016354834660887718,12,822,,,
0.01464779395610094,12,823,,,
0.016002986580133438,12,824,,,
0.015149744227528572,12,825,,,
0.015753094106912613,12,826,,,
0.016029585152864456,12,827,,,
0.013720338232815266,12,828,,,
0.015844443812966347,12,829,,,
0.0156550370156765,12,830,,,
0.01597542315721512,12,831,,,
0.016481859609484673,12,832,,,
0.01731354370713234,12,833,,,
0.01575234904885292,12,834,,,
0.015553164295852184,12,835,,,
0.014746051281690598,12,836,,,
0.01553588267415762,12,837,,,
0.01524880900979042,12,838,,,
0.016242362558841705,12,839,,,
0.01619906723499298,12,840,,,
0.01523596327751875,12,841,,,
0.016045603901147842,12,842,,,
0.01657814346253872,12,843,,,
0.01591389626264572,12,844,,,
0.015796173363924026,12,845,,,
0.015042990446090698,12,846,,,
0.01570454239845276,12,847,,,
0.01528125163167715,12,848,,,
0.015896055847406387,12,849,,,
0.01583091914653778,12,850,,,
0.01631682738661766,12,851,,,
0.01711735874414444,12,852,,,
0.015551093965768814,12,853,,,
0.016066327691078186,12,854,,,
0.016913218423724174,12,855,,,
0.015625322237610817,12,856,,,
0.013833429664373398,12,857,,,
0.015124477446079254,12,858,,,
0.016980744898319244,12,859,,,
0.015499508008360863,12,860,,,
0.014664076268672943,12,861,,,
0.01627425104379654,12,862,,,
0.014768716879189014,12,863,,,
0.01485409215092659,12,864,,,
0.016323691233992577,12,865,,,
0.015451150946319103,12,866,,,
0.016453303396701813,12,867,,,
0.01437048427760601,12,868,,,
0.015051322057843208,12,869,,,
0.015263870358467102,12,870,,,
0.015978513285517693,12,871,,,
0.01583438739180565,12,872,,,
0.01566673070192337,12,873,,,
0.015394032932817936,12,874,,,
0.014181339181959629,12,875,,,
0.01340333092957735,12,876,,,
0.015740398317575455,12,877,,,
0.01611393317580223,12,878,,,
0.014925645664334297,12,879,,,
0.016656922176480293,12,880,,,
0.015308583155274391,12,881,,,
0.016257647424936295,12,882,,,
0.014757515862584114,12,883,,,
,12,883,0.027704888954758644,0.12881259620189667,
,12,883,,,0.09005168825387955
0.015494709834456444,13,884,,,
0.01554187573492527,13,885,,,
0.015143206343054771,13,886,,,
0.016925033181905746,13,887,,,
0.016298513859510422,13,888,,,
0.015201283618807793,13,889,,,
0.01542561687529087,13,890,,,
0.0156446173787117,13,891,,,
0.015488029457628727,13,892,,,
0.01683112233877182,13,893,,,
0.01555743720382452,13,894,,,
0.017697647213935852,13,895,,,
0.01651882752776146,13,896,,,
0.013534766621887684,13,897,,,
0.015274791046977043,13,898,,,
0.015586727298796177,13,899,,,
0.01566530391573906,13,900,,,
0.01526284497231245,13,901,,,
0.01520373485982418,13,902,,,
0.01474003680050373,13,903,,,
0.015144199132919312,13,904,,,
0.015441630966961384,13,905,,,
0.014985928311944008,13,906,,,
0.014849301427602768,13,907,,,
0.014135281555354595,13,908,,,
0.016301564872264862,13,909,,,
0.014861205592751503,13,910,,,
0.01581108197569847,13,911,,,
0.016723569482564926,13,912,,,
0.016366643831133842,13,913,,,
0.015767648816108704,13,914,,,
0.015292888507246971,13,915,,,
0.014836053363978863,13,916,,,
0.01506364531815052,13,917,,,
0.015175286680459976,13,918,,,
0.015572059899568558,13,919,,,
0.01625836454331875,13,920,,,
0.015482553280889988,13,921,,,
0.015262145549058914,13,922,,,
0.015574755147099495,13,923,,,
0.014016756787896156,13,924,,,
0.015667203813791275,13,925,,,
0.0156923308968544,13,926,,,
0.017019513994455338,13,927,,,
0.016140000894665718,13,928,,,
0.015370221808552742,13,929,,,
0.01575258933007717,13,930,,,
0.017596347257494926,13,931,,,
0.016195762902498245,13,932,,,
0.015883170068264008,13,933,,,
0.015764955431222916,13,934,,,
0.015419747680425644,13,935,,,
0.015166553668677807,13,936,,,
0.01597246527671814,13,937,,,
0.015749508515000343,13,938,,,
0.015071344561874866,13,939,,,
0.015325543470680714,13,940,,,
0.014437489211559296,13,941,,,
0.01578022725880146,13,942,,,
0.015573043376207352,13,943,,,
0.014883644878864288,13,944,,,
0.016023240983486176,13,945,,,
0.016093946993350983,13,946,,,
0.014384346082806587,13,947,,,
0.015447894111275673,13,948,,,
0.014285886660218239,13,949,,,
0.01547986175864935,13,950,,,
0.015604774467647076,13,951,,,
,13,951,0.027559075504541397,0.12861885130405426,
,13,951,,,0.08950327336788177
0.015341341495513916,14,952,,,
0.01599935069680214,14,953,,,
0.01503754686564207,14,954,,,
0.01588067226111889,14,955,,,
0.016269683837890625,14,956,,,
0.015151700004935265,14,957,,,
0.01556066982448101,14,958,,,
0.015043167397379875,14,959,,,
0.015800055116415024,14,960,,,
0.01591944321990013,14,961,,,
0.01586378924548626,14,962,,,
0.014459636993706226,14,963,,,
0.016279926523566246,14,964,,,
0.01520536094903946,14,965,,,
0.015873879194259644,14,966,,,
0.0158158540725708,14,967,,,
0.0157761387526989,14,968,,,
0.01570964604616165,14,969,,,
0.015613250434398651,14,970,,,
0.015420644544064999,14,971,,,
0.015028806403279305,14,972,,,
0.014695657417178154,14,973,,,
0.014914866536855698,14,974,,,
0.015522952191531658,14,975,,,
0.015087105333805084,14,976,,,
0.014670783653855324,14,977,,,
0.016136329621076584,14,978,,,
0.01412901934236288,14,979,,,
0.01637226901948452,14,980,,,
0.01629330962896347,14,981,,,
0.014891675673425198,14,982,,,
0.01723198965191841,14,983,,,
0.015096127986907959,14,984,,,
0.016139930114150047,14,985,,,
0.015570307150483131,14,986,,,
0.014601722359657288,14,987,,,
0.01599651388823986,14,988,,,
0.01551130786538124,14,989,,,
0.014940666034817696,14,990,,,
0.014464201405644417,14,991,,,
0.01585601270198822,14,992,,,
0.016551150009036064,14,993,,,
0.015526575967669487,14,994,,,
0.01462515164166689,14,995,,,
0.015019819140434265,14,996,,,
0.01588280498981476,14,997,,,
0.015182120725512505,14,998,,,
0.01637982949614525,14,999,,,
0.014651879668235779,14,1000,,,
0.015457537025213242,14,1001,,,
0.014963386580348015,14,1002,,,
0.014819590374827385,14,1003,,,
0.015750885009765625,14,1004,,,
0.015919947996735573,14,1005,,,
0.014793084934353828,14,1006,,,
0.01552528701722622,14,1007,,,
0.014064434915781021,14,1008,,,
0.01710457168519497,14,1009,,,
0.017308298498392105,14,1010,,,
0.015090977773070335,14,1011,,,
0.016949623823165894,14,1012,,,
0.015093805268406868,14,1013,,,
0.015553271397948265,14,1014,,,
0.016496295109391212,14,1015,,,
0.01592375338077545,14,1016,,,
0.015036833472549915,14,1017,,,
0.01578141190111637,14,1018,,,
0.014793326146900654,14,1019,,,
,14,1019,0.027337735518813133,0.12821462750434875,
,14,1019,,,0.08937573432922363
0.01644180156290531,15,1020,,,
0.016649845987558365,15,1021,,,
0.014791551977396011,15,1022,,,
0.014652143232524395,15,1023,,,
0.014631598256528378,15,1024,,,
0.015596127137541771,15,1025,,,
0.015115123242139816,15,1026,,,
0.014911701902747154,15,1027,,,
0.016790194436907768,15,1028,,,
0.015081828460097313,15,1029,,,
0.017693351954221725,15,1030,,,
0.014825908467173576,15,1031,,,
0.01639537513256073,15,1032,,,
0.016236597672104836,15,1033,,,
0.015296285971999168,15,1034,,,
0.016992080956697464,15,1035,,,
0.015166478231549263,15,1036,,,
0.014141282066702843,15,1037,,,
0.015801183879375458,15,1038,,,
0.01609710231423378,15,1039,,,
0.014716558158397675,15,1040,,,
0.0158639308065176,15,1041,,,
0.01565154455602169,15,1042,,,
0.015311566181480885,15,1043,,,
0.0156850628554821,15,1044,,,
0.014774038456380367,15,1045,,,
0.014308670535683632,15,1046,,,
0.016588404774665833,15,1047,,,
0.01628895103931427,15,1048,,,
0.015596604906022549,15,1049,,,
0.014989489689469337,15,1050,,,
0.015251215547323227,15,1051,,,
0.014720132574439049,15,1052,,,
0.015923380851745605,15,1053,,,
0.015309039503335953,15,1054,,,
0.015578579157590866,15,1055,,,
0.014062570407986641,15,1056,,,
0.015834877267479897,15,1057,,,
0.015117878094315529,15,1058,,,
0.01673772931098938,15,1059,,,
0.01474248431622982,15,1060,,,
0.015453319065272808,15,1061,,,
0.015161377377808094,15,1062,,,
0.0163889043033123,15,1063,,,
0.015407712198793888,15,1064,,,
0.01507506426423788,15,1065,,,
0.015361512079834938,15,1066,,,
0.01619330421090126,15,1067,,,
0.01639273390173912,15,1068,,,
0.016493070870637894,15,1069,,,
0.013802921399474144,15,1070,,,
0.014544432982802391,15,1071,,,
0.015439040958881378,15,1072,,,
0.016054123640060425,15,1073,,,
0.01659414730966091,15,1074,,,
0.01417820155620575,15,1075,,,
0.014571250416338444,15,1076,,,
0.015062641352415085,15,1077,,,
0.016089104115962982,15,1078,,,
0.015572948381304741,15,1079,,,
0.015662452206015587,15,1080,,,
0.015590714290738106,15,1081,,,
0.016128646209836006,15,1082,,,
0.015091923996806145,15,1083,,,
0.014770385809242725,15,1084,,,
0.01515115238726139,15,1085,,,
0.01586715318262577,15,1086,,,
0.015280826948583126,15,1087,,,
,15,1087,0.027845317497849464,0.12858323752880096,
,15,1087,,,0.0891842469573021
0.016203301027417183,16,1088,,,
0.01628292351961136,16,1089,,,
0.015248801559209824,16,1090,,,
0.01673063449561596,16,1091,,,
0.016515638679265976,16,1092,,,
0.014501778408885002,16,1093,,,
0.015058981254696846,16,1094,,,
0.015037588775157928,16,1095,,,
0.015208899974822998,16,1096,,,
0.016122128814458847,16,1097,,,
0.015227317810058594,16,1098,,,
0.015553610399365425,16,1099,,,
0.016127165406942368,16,1100,,,
0.015212826430797577,16,1101,,,
0.016001205891370773,16,1102,,,
0.014758186414837837,16,1103,,,
0.014927482232451439,16,1104,,,
0.016166675835847855,16,1105,,,
0.016349870711565018,16,1106,,,
0.015559688210487366,16,1107,,,
0.01591486856341362,16,1108,,,
0.014351374469697475,16,1109,,,
0.014339324086904526,16,1110,,,
0.014350945129990578,16,1111,,,
0.015183953568339348,16,1112,,,
0.014935299754142761,16,1113,,,
0.014678532257676125,16,1114,,,
0.016231399029493332,16,1115,,,
0.017467867583036423,16,1116,,,
0.01409352757036686,16,1117,,,
0.016562793403863907,16,1118,,,
0.013396465219557285,16,1119,,,
0.014362573623657227,16,1120,,,
0.015185333788394928,16,1121,,,
0.015463871881365776,16,1122,,,
0.01480924617499113,16,1123,,,
0.01566334068775177,16,1124,,,
0.016022730618715286,16,1125,,,
0.015409690327942371,16,1126,,,
0.01529633067548275,16,1127,,,
0.016195539385080338,16,1128,,,
0.016319639980793,16,1129,,,
